No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
19658,2015,5,29,1,109.0,165.0,9.0,43.0,800.0,64.0,23.0,996.5,17.2,0.0,ENE,1.7,Changping,2015-05-29 01:00:00
19659,2015,5,29,2,114.0,137.0,3.0,39.0,1200.0,29.0,21.8,996.2,17.8,0.0,NNE,0.8,Changping,2015-05-29 02:00:00
19660,2015,5,29,3,118.0,125.0,2.0,68.0,800.0,10.0,21.5,995.8,18.9,0.0,NW,1.0,Changping,2015-05-29 03:00:00
19661,2015,5,29,4,114.0,116.0,4.0,78.0,1000.0,7.0,21.4,996.4,18.4,0.0,N,1.2,Changping,2015-05-29 04:00:00
19662,2015,5,29,5,112.0,116.0,2.0,35.0,1100.0,16.0,21.1,996.8,17.1,0.0,NNW,1.2,Changping,2015-05-29 05:00:00
19663,2015,5,29,6,69.0,69.0,2.0,31.0,700.0,32.0,21.4,996.6,17.2,0.0,N,1.1,Changping,2015-05-29 06:00:00
19664,2015,5,29,7,64.0,80.0,2.0,62.0,800.0,14.0,21.5,997.2,17.1,0.0,E,1.1,Changping,2015-05-29 07:00:00
19665,2015,5,29,8,70.0,88.0,2.0,63.0,800.0,13.0,22.3,997.2,16.8,0.0,E,1.0,Changping,2015-05-29 08:00:00
19666,2015,5,29,9,55.0,68.0,3.0,45.0,650.0,26.0,24.8,997.0,15.7,0.0,N,1.0,Changping,2015-05-29 09:00:00
19667,2015,5,29,10,36.0,47.0,5.0,40.0,500.0,42.0,26.8,997.1,15.5,0.0,SE,1.0,Changping,2015-05-29 10:00:00
19668,2015,5,29,11,21.0,34.0,4.0,19.0,200.0,66.0,28.4,996.8,9.1,0.0,NNW,1.0,Changping,2015-05-29 11:00:00
19669,2015,5,29,12,21.0,21.0,2.0,10.0,100.0,71.0,30.5,996.3,1.8,0.0,NNW,1.5,Changping,2015-05-29 12:00:00
19670,2015,5,29,13,17.0,19.0,2.0,8.0,200.0,82.0,31.2,995.6,1.5,0.0,N,1.5,Changping,2015-05-29 13:00:00
19671,2015,5,29,14,12.0,16.0,2.0,7.0,200.0,84.0,32.4,995.1,-1.9,0.0,NW,1.5,Changping,2015-05-29 14:00:00
19672,2015,5,29,15,8.0,13.0,2.0,6.0,200.0,83.0,33.4,994.1,-2.4,0.0,N,1.5,Changping,2015-05-29 15:00:00
19673,2015,5,29,16,11.0,25.0,2.0,5.0,100.0,88.0,33.8,993.6,0.4,0.0,NNE,1.5,Changping,2015-05-29 16:00:00
19674,2015,5,29,17,30.0,103.0,2.0,20.0,300.0,157.0,30.5,993.9,11.5,0.0,SE,1.5,Changping,2015-05-29 17:00:00
19675,2015,5,29,18,27.0,78.0,2.0,18.0,400.0,147.0,29.0,994.5,13.2,0.0,SSE,1.5,Changping,2015-05-29 18:00:00
19676,2015,5,29,19,29.0,77.0,2.0,23.0,500.0,136.0,28.0,995.5,13.5,0.0,SE,1.5,Changping,2015-05-29 19:00:00
19677,2015,5,29,20,33.0,81.0,2.0,30.0,500.0,116.0,27.2,996.5,13.9,0.0,E,2.3,Changping,2015-05-29 20:00:00
19678,2015,5,29,21,37.0,84.0,2.0,31.0,500.0,103.0,26.3,997.7,14.4,0.0,SE,1.6,Changping,2015-05-29 21:00:00
19679,2015,5,29,22,57.0,108.0,3.0,38.0,700.0,90.0,24.9,998.6,15.5,0.0,E,1.9,Changping,2015-05-29 22:00:00
19680,2015,5,29,23,69.0,102.0,3.0,30.0,700.0,85.0,24.0,999.2,15.5,0.0,ENE,1.8,Changping,2015-05-29 23:00:00
19681,2015,5,30,0,69.0,82.0,3.0,27.0,600.0,75.0,22.5,999.3,13.6,0.0,NNW,1.5,Changping,2015-05-30 00:00:00
19682,2015,5,30,1,43.0,57.0,2.0,37.0,500.0,68.0,21.2,999.3,12.9,0.0,WNW,0.9,Changping,2015-05-30 01:00:00
19683,2015,5,30,2,40.0,40.0,2.0,33.0,500.0,60.0,20.1,999.1,7.5,0.0,NW,1.4,Changping,2015-05-30 02:00:00
19684,2015,5,30,3,23.0,23.0,2.0,28.0,400.0,52.0,19.0,998.9,2.8,0.0,N,1.8,Changping,2015-05-30 03:00:00
19685,2015,5,30,4,14.0,15.0,2.0,20.0,300.0,52.0,17.8,999.1,0.9,0.0,NW,1.4,Changping,2015-05-30 04:00:00
19686,2015,5,30,5,9.0,20.0,2.0,20.0,400.0,46.0,17.5,999.7,-1.7,0.0,WNW,1.2,Changping,2015-05-30 05:00:00
19687,2015,5,30,6,6.0,24.0,2.0,24.0,200.0,42.0,19.0,1000.3,-2.6,0.0,ENE,1.0,Changping,2015-05-30 06:00:00
19688,2015,5,30,7,15.0,50.0,2.0,28.0,300.0,32.0,20.2,1000.5,-1.0,0.0,ESE,0.7,Changping,2015-05-30 07:00:00
19689,2015,5,30,8,3.0,41.0,2.0,56.0,400.0,14.0,23.2,1001.0,-1.7,0.0,ESE,0.9,Changping,2015-05-30 08:00:00
19690,2015,5,30,9,13.0,70.0,2.0,46.0,200.0,31.0,24.3,1000.9,5.6,0.0,S,2.1,Changping,2015-05-30 09:00:00
19691,2015,5,30,10,16.0,73.0,2.0,44.0,300.0,44.0,25.1,1000.8,0.5,0.0,SE,1.5,Changping,2015-05-30 10:00:00
19692,2015,5,30,11,20.0,46.0,2.0,14.0,300.0,88.0,26.6,1000.2,5.5,0.0,ESE,2.3,Changping,2015-05-30 11:00:00
19693,2015,5,30,12,25.0,53.0,3.0,15.0,300.0,111.0,27.9,999.1,6.6,0.0,SE,2.1,Changping,2015-05-30 12:00:00
19694,2015,5,30,13,23.0,53.0,3.0,18.0,300.0,121.0,29.0,998.0,8.6,0.0,ESE,2.4,Changping,2015-05-30 13:00:00
19695,2015,5,30,14,30.0,58.0,4.0,16.0,500.0,150.0,29.4,997.0,6.7,0.0,SE,1.5,Changping,2015-05-30 14:00:00
19696,2015,5,30,15,51.0,85.0,6.0,17.0,500.0,52.0,30.3,995.9,10.3,0.0,SSE,1.5,Changping,2015-05-30 15:00:00
19697,2015,5,30,16,46.0,73.0,4.0,20.0,500.0,52.0,30.4,995.2,6.9,0.0,S,1.5,Changping,2015-05-30 16:00:00
19698,2015,5,30,17,40.0,67.0,3.0,16.0,500.0,52.0,29.8,995.0,9.3,0.0,S,1.5,Changping,2015-05-30 17:00:00
19699,2015,5,30,18,53.0,114.0,4.0,19.0,500.0,52.0,28.4,994.6,13.9,0.0,SSE,1.5,Changping,2015-05-30 18:00:00
19700,2015,5,30,19,77.0,128.0,7.0,19.0,500.0,52.0,27.3,994.6,14.7,0.0,SSE,1.5,Changping,2015-05-30 19:00:00
19701,2015,5,30,20,72.0,107.0,10.0,20.0,600.0,157.0,26.5,995.0,12.9,0.0,SSE,1.5,Changping,2015-05-30 20:00:00
19702,2015,5,30,21,51.0,92.0,8.0,20.0,600.0,146.0,26.2,995.9,13.7,0.0,SE,1.5,Changping,2015-05-30 21:00:00
19703,2015,5,30,22,59.0,103.0,9.0,25.0,500.0,135.0,25.9,996.2,14.4,0.0,SSE,1.5,Changping,2015-05-30 22:00:00
19704,2015,5,30,23,60.0,106.0,7.0,38.0,700.0,90.0,24.0,996.2,13.2,0.0,E,1.5,Changping,2015-05-30 23:00:00
19705,2015,5,31,0,34.0,74.0,6.0,50.0,900.0,48.0,23.0,996.0,12.6,0.0,E,1.5,Changping,2015-05-31 00:00:00
19706,2015,5,31,1,36.0,84.0,6.0,43.0,700.0,42.0,22.5,995.7,13.0,0.0,E,2.0,Changping,2015-05-31 01:00:00
19707,2015,5,31,2,36.0,82.0,6.0,37.0,600.0,40.0,21.4,995.1,12.3,0.0,NNE,1.7,Changping,2015-05-31 02:00:00
19708,2015,5,31,3,36.0,66.0,4.0,25.0,600.0,52.0,20.7,994.7,12.7,0.0,N,1.1,Changping,2015-05-31 03:00:00
19709,2015,5,31,4,43.0,88.0,7.0,54.0,800.0,10.0,19.5,994.6,13.2,0.0,W,0.5,Changping,2015-05-31 04:00:00
19710,2015,5,31,5,43.0,95.0,3.0,81.0,700.0,2.0,18.6,994.6,13.0,0.0,NNW,1.3,Changping,2015-05-31 05:00:00
19711,2015,5,31,6,45.0,78.0,3.0,48.0,1000.0,22.0,18.9,994.7,13.1,0.0,N,0.9,Changping,2015-05-31 06:00:00
19712,2015,5,31,7,44.0,82.0,5.0,33.0,800.0,34.0,20.4,994.9,13.4,0.0,NNW,0.8,Changping,2015-05-31 07:00:00
19713,2015,5,31,8,55.0,92.0,8.0,38.0,800.0,45.0,22.8,994.6,13.8,0.0,E,0.9,Changping,2015-05-31 08:00:00
19714,2015,5,31,9,90.0,107.0,9.0,36.0,800.0,62.0,24.3,994.0,14.4,0.0,ESE,1.3,Changping,2015-05-31 09:00:00
19715,2015,5,31,10,72.0,115.0,11.0,29.0,900.0,101.0,25.1,993.6,14.2,0.0,SE,1.7,Changping,2015-05-31 10:00:00
19716,2015,5,31,11,89.0,116.0,12.0,31.0,900.0,135.0,26.7,993.0,14.8,0.0,S,2.0,Changping,2015-05-31 11:00:00
19717,2015,5,31,12,75.0,105.0,11.0,34.0,800.0,147.0,28.3,992.0,14.5,0.0,SSE,2.0,Changping,2015-05-31 12:00:00
19718,2015,5,31,13,68.0,93.0,13.0,34.0,700.0,52.0,29.9,991.0,12.8,0.0,SE,1.5,Changping,2015-05-31 13:00:00
19719,2015,5,31,14,60.0,83.0,13.0,17.0,700.0,52.0,31.0,989.6,13.3,0.0,SSE,2.4,Changping,2015-05-31 14:00:00
19720,2015,5,31,15,44.0,82.0,10.0,13.0,600.0,52.0,32.0,988.5,12.8,0.0,SSE,1.5,Changping,2015-05-31 15:00:00
19721,2015,5,31,16,38.0,91.0,11.0,14.0,600.0,52.0,32.1,988.0,12.3,0.0,SE,1.5,Changping,2015-05-31 16:00:00
19722,2015,5,31,17,47.0,113.0,12.0,17.0,700.0,52.0,32.0,987.8,13.2,0.0,SE,2.2,Changping,2015-05-31 17:00:00
19723,2015,5,31,18,64.0,144.0,12.0,20.0,700.0,52.0,30.8,987.9,14.8,0.0,SE,1.9,Changping,2015-05-31 18:00:00
19724,2015,5,31,19,54.0,144.0,11.0,34.0,700.0,52.0,30.2,988.4,15.9,0.0,E,2.1,Changping,2015-05-31 19:00:00
19725,2015,5,31,20,73.0,150.0,6.0,37.0,800.0,152.0,29.4,989.1,15.5,0.0,ENE,1.1,Changping,2015-05-31 20:00:00
19726,2015,5,31,21,69.0,140.0,8.0,35.0,900.0,144.0,28.8,989.5,15.7,0.0,ENE,1.1,Changping,2015-05-31 21:00:00
19727,2015,5,31,22,64.0,118.0,9.0,34.0,900.0,130.0,27.4,990.4,14.4,0.0,N,1.5,Changping,2015-05-31 22:00:00
19728,2015,5,31,23,48.0,78.0,6.0,19.0,600.0,126.0,26.8,990.3,14.9,0.0,NNE,2.5,Changping,2015-05-31 23:00:00
19729,2015,6,1,0,48.0,89.0,6.0,24.0,600.0,125.0,25.3,990.5,15.0,0.0,N,0.8,Changping,2015-06-01 00:00:00
19730,2015,6,1,1,48.0,87.0,5.0,34.0,500.0,109.0,24.8,990.3,14.9,0.0,NW,1.5,Changping,2015-06-01 01:00:00
19731,2015,6,1,2,53.0,89.0,5.0,19.0,600.0,123.0,24.3,990.2,14.4,0.0,NNW,1.2,Changping,2015-06-01 02:00:00
19732,2015,6,1,3,55.0,87.0,4.0,18.0,500.0,114.0,23.5,990.7,14.2,0.0,W,0.5,Changping,2015-06-01 03:00:00
19733,2015,6,1,4,49.0,83.0,4.0,19.0,600.0,113.0,23.4,991.1,13.8,0.0,NNW,1.0,Changping,2015-06-01 04:00:00
19734,2015,6,1,5,46.0,79.0,4.0,24.0,500.0,100.0,23.1,991.3,12.7,0.0,WNW,1.0,Changping,2015-06-01 05:00:00
19735,2015,6,1,6,46.0,91.0,3.0,46.0,800.0,67.0,23.7,991.4,13.8,0.0,NE,0.5,Changping,2015-06-01 06:00:00
19736,2015,6,1,7,54.0,108.0,4.0,69.0,900.0,38.0,24.3,991.6,12.6,0.0,N,1.4,Changping,2015-06-01 07:00:00
19737,2015,6,1,8,54.0,110.0,6.0,47.0,700.0,58.0,26.5,991.9,12.2,0.0,NW,1.1,Changping,2015-06-01 08:00:00
19738,2015,6,1,9,70.0,113.0,7.0,31.0,600.0,82.0,28.9,991.7,13.9,0.0,S,1.1,Changping,2015-06-01 09:00:00
19739,2015,6,1,10,62.0,140.0,10.0,27.0,700.0,124.0,30.6,991.7,14.2,0.0,SSE,1.9,Changping,2015-06-01 10:00:00
19740,2015,6,1,11,72.0,180.0,11.0,22.0,800.0,52.0,31.1,991.7,17.8,0.0,SE,1.5,Changping,2015-06-01 11:00:00
19741,2015,6,1,12,113.0,186.0,12.0,25.0,800.0,52.0,31.7,991.5,17.2,0.0,SE,2.4,Changping,2015-06-01 12:00:00
19742,2015,6,1,13,88.0,161.0,11.0,22.0,600.0,52.0,32.3,991.3,16.6,0.0,S,1.5,Changping,2015-06-01 13:00:00
19743,2015,6,1,14,3.0,167.0,13.0,17.0,900.0,52.0,32.6,990.9,17.2,0.0,SSE,2.5,Changping,2015-06-01 14:00:00
19744,2015,6,1,15,76.0,168.0,13.0,17.0,950.0,52.0,31.8,991.1,16.5,0.0,SSE,1.9,Changping,2015-06-01 15:00:00
19745,2015,6,1,16,100.0,183.0,12.0,24.0,1000.0,52.0,31.9,990.9,16.6,0.0,E,2.5,Changping,2015-06-01 16:00:00
19746,2015,6,1,17,111.0,211.0,13.0,28.0,1100.0,52.0,31.8,991.1,17.7,0.0,ESE,2.3,Changping,2015-06-01 17:00:00
19747,2015,6,1,18,118.0,214.0,13.0,36.0,1100.0,52.0,31.3,991.3,17.6,0.0,ESE,1.5,Changping,2015-06-01 18:00:00
19748,2015,6,1,19,120.0,206.0,11.0,44.0,1100.0,52.0,30.9,991.2,16.5,0.0,ESE,1.1,Changping,2015-06-01 19:00:00
19749,2015,6,1,20,117.0,201.0,8.0,42.0,1200.0,52.0,29.3,991.9,17.5,0.0,E,0.6,Changping,2015-06-01 20:00:00
19750,2015,6,1,21,131.0,210.0,6.0,63.0,800.0,135.0,27.8,992.4,17.0,0.0,NNE,0.9,Changping,2015-06-01 21:00:00
19751,2015,6,1,22,121.0,184.0,7.0,44.0,1100.0,140.0,27.6,993.6,17.2,0.0,ENE,1.3,Changping,2015-06-01 22:00:00
19752,2015,6,1,23,115.0,189.0,6.0,32.0,1200.0,147.0,27.6,994.1,18.3,0.0,E,1.3,Changping,2015-06-01 23:00:00
19753,2015,6,2,0,121.0,170.0,7.0,28.0,1100.0,122.0,25.8,994.7,16.1,0.0,WNW,0.4,Changping,2015-06-02 00:00:00
19754,2015,6,2,1,95.0,130.0,6.0,22.0,1000.0,101.0,26.0,995.6,14.5,0.0,ESE,1.9,Changping,2015-06-02 01:00:00
19755,2015,6,2,2,63.0,120.0,8.0,24.0,800.0,73.0,25.3,996.6,14.1,0.0,ESE,1.3,Changping,2015-06-02 02:00:00
19756,2015,6,2,3,56.0,92.0,6.0,24.0,900.0,67.0,23.9,997.1,11.9,0.0,N,1.2,Changping,2015-06-02 03:00:00
19757,2015,6,2,4,12.0,36.0,2.0,2.0,300.0,57.0,26.3,997.6,0.8,0.0,NNW,1.5,Changping,2015-06-02 04:00:00
19758,2015,6,2,5,10.0,22.0,2.0,2.0,200.0,65.0,26.0,998.1,0.6,0.0,NNW,1.5,Changping,2015-06-02 05:00:00
19759,2015,6,2,6,17.0,27.0,2.0,3.0,200.0,74.0,25.4,999.0,0.8,0.0,NW,1.5,Changping,2015-06-02 06:00:00
19760,2015,6,2,7,6.0,43.0,2.0,6.0,200.0,72.0,25.9,1000.0,1.2,0.0,NNW,1.5,Changping,2015-06-02 07:00:00
19761,2015,6,2,8,10.0,56.0,2.0,7.0,300.0,72.0,26.4,1000.6,1.6,0.0,N,1.5,Changping,2015-06-02 08:00:00
19762,2015,6,2,9,7.0,50.0,2.0,6.0,300.0,74.0,26.7,1001.3,1.1,0.0,NNW,1.5,Changping,2015-06-02 09:00:00
19763,2015,6,2,10,9.0,34.0,2.0,8.0,200.0,73.0,27.9,1000.8,2.1,0.0,NW,1.5,Changping,2015-06-02 10:00:00
19764,2015,6,2,11,10.0,25.0,2.0,7.0,200.0,75.0,28.7,1001.1,-0.5,0.0,NW,1.5,Changping,2015-06-02 11:00:00
19765,2015,6,2,12,10.0,58.0,2.0,6.0,200.0,81.0,30.2,1000.5,-3.5,0.0,NNW,1.5,Changping,2015-06-02 12:00:00
19766,2015,6,2,13,11.0,83.0,2.0,6.0,200.0,85.0,31.1,999.7,-1.7,0.0,NW,1.5,Changping,2015-06-02 13:00:00
19767,2015,6,2,14,12.0,34.0,2.0,5.0,200.0,89.0,32.0,999.4,-4.8,0.0,NW,1.5,Changping,2015-06-02 14:00:00
19768,2015,6,2,15,18.0,54.0,2.0,7.0,200.0,84.0,32.5,999.1,-6.0,0.0,NW,1.5,Changping,2015-06-02 15:00:00
19769,2015,6,2,16,18.0,46.0,2.0,6.0,200.0,84.0,32.9,998.5,-7.5,0.0,NW,1.5,Changping,2015-06-02 16:00:00
19770,2015,6,2,17,12.0,34.0,2.0,8.0,200.0,81.0,32.9,998.3,-7.5,0.0,NW,1.5,Changping,2015-06-02 17:00:00
19771,2015,6,2,18,4.0,32.0,2.0,10.0,200.0,79.0,31.8,998.5,-8.3,0.0,NW,1.5,Changping,2015-06-02 18:00:00
19772,2015,6,2,19,12.0,36.0,2.0,14.0,200.0,73.0,30.8,999.6,-11.0,0.0,NNW,1.5,Changping,2015-06-02 19:00:00
19773,2015,6,2,20,9.0,35.0,2.0,16.0,300.0,64.0,28.4,1000.8,-9.1,0.0,N,1.5,Changping,2015-06-02 20:00:00
19774,2015,6,2,21,10.0,38.0,2.0,20.0,300.0,55.0,26.5,1002.0,-7.6,0.0,NNE,1.9,Changping,2015-06-02 21:00:00
19775,2015,6,2,22,10.0,36.0,2.0,21.0,300.0,52.0,25.9,1003.0,-6.9,0.0,NNE,1.5,Changping,2015-06-02 22:00:00
19776,2015,6,2,23,10.0,41.0,2.0,20.0,200.0,51.0,25.3,1003.6,-6.2,0.0,NE,2.1,Changping,2015-06-02 23:00:00
19777,2015,6,3,0,16.0,92.0,2.0,34.0,300.0,43.0,22.9,1004.7,6.6,0.0,E,1.5,Changping,2015-06-03 00:00:00
19778,2015,6,3,1,42.0,197.0,5.0,30.0,600.0,70.0,21.6,1005.4,11.6,0.0,E,1.5,Changping,2015-06-03 01:00:00
19779,2015,6,3,2,43.0,149.0,5.0,20.0,500.0,79.0,21.0,1005.8,11.3,0.0,ENE,1.5,Changping,2015-06-03 02:00:00
19780,2015,6,3,3,38.0,102.0,5.0,21.0,500.0,66.0,19.1,1005.9,8.7,0.0,NNW,0.5,Changping,2015-06-03 03:00:00
19781,2015,6,3,4,29.0,67.0,4.0,40.0,500.0,36.0,18.0,1006.4,5.6,0.0,N,1.2,Changping,2015-06-03 04:00:00
19782,2015,6,3,5,22.0,63.0,3.0,28.0,500.0,40.0,16.3,1006.4,4.6,0.0,NNW,1.6,Changping,2015-06-03 05:00:00
19783,2015,6,3,6,20.0,69.0,3.0,30.0,500.0,38.0,16.6,1006.3,4.6,0.0,NNW,1.9,Changping,2015-06-03 06:00:00
19784,2015,6,3,7,22.0,81.0,5.0,29.0,500.0,38.0,19.9,1006.2,7.3,0.0,NW,1.0,Changping,2015-06-03 07:00:00
19785,2015,6,3,8,34.0,107.0,7.0,46.0,600.0,35.0,23.0,1006.0,7.9,0.0,WSW,1.1,Changping,2015-06-03 08:00:00
19786,2015,6,3,9,27.0,97.0,10.0,44.0,500.0,40.0,24.8,1005.9,7.0,0.0,SW,1.7,Changping,2015-06-03 09:00:00
19787,2015,6,3,10,19.0,78.0,10.0,41.0,500.0,48.0,27.4,1005.4,4.4,0.0,SSW,1.6,Changping,2015-06-03 10:00:00
19788,2015,6,3,11,23.0,72.0,8.0,30.0,500.0,68.0,29.8,1004.2,2.9,0.0,SE,1.0,Changping,2015-06-03 11:00:00
19789,2015,6,3,12,24.0,28.0,7.0,14.0,300.0,82.0,31.0,1003.5,-1.7,0.0,ENE,1.4,Changping,2015-06-03 12:00:00
19790,2015,6,3,13,8.0,18.0,4.0,8.0,300.0,83.0,32.1,1002.6,-6.3,0.0,WNW,1.5,Changping,2015-06-03 13:00:00
19791,2015,6,3,14,3.0,9.0,2.0,4.0,200.0,84.0,32.4,1001.7,-6.1,0.0,NE,1.5,Changping,2015-06-03 14:00:00
19792,2015,6,3,15,23.0,54.0,3.0,11.0,400.0,130.0,32.3,1000.8,1.4,0.0,S,1.5,Changping,2015-06-03 15:00:00
19793,2015,6,3,16,15.0,62.0,2.0,13.0,400.0,134.0,31.6,1000.6,0.8,0.0,SSW,1.5,Changping,2015-06-03 16:00:00
19794,2015,6,3,17,17.0,60.0,2.0,15.0,400.0,118.0,30.7,1000.4,0.1,0.0,S,1.5,Changping,2015-06-03 17:00:00
19795,2015,6,3,18,18.0,59.0,2.0,16.0,300.0,106.0,29.6,1000.2,1.1,0.0,S,1.5,Changping,2015-06-03 18:00:00
19796,2015,6,3,19,24.0,72.0,3.0,22.0,400.0,112.0,28.7,1000.7,2.8,0.0,SSE,1.5,Changping,2015-06-03 19:00:00
19797,2015,6,3,20,26.0,87.0,6.0,26.0,400.0,116.0,27.9,1000.7,4.8,0.0,S,1.9,Changping,2015-06-03 20:00:00
19798,2015,6,3,21,37.0,100.0,6.0,40.0,500.0,86.0,26.7,1000.9,5.0,0.0,NE,0.2,Changping,2015-06-03 21:00:00
19799,2015,6,3,22,92.0,92.0,5.0,55.0,500.0,58.0,26.0,1000.9,3.9,0.0,NE,1.3,Changping,2015-06-03 22:00:00
19800,2015,6,3,23,40.0,74.0,4.0,27.0,400.0,76.0,25.1,1000.7,4.2,0.0,NE,1.6,Changping,2015-06-03 23:00:00
19801,2015,6,4,0,36.0,66.0,4.0,38.0,500.0,63.0,25.4,1000.1,4.5,0.0,NNW,1.3,Changping,2015-06-04 00:00:00
19802,2015,6,4,1,24.0,51.0,3.0,23.0,400.0,66.0,26.9,999.5,6.3,0.0,NW,1.5,Changping,2015-06-04 01:00:00
19803,2015,6,4,2,19.0,54.0,4.0,16.0,300.0,82.0,25.7,999.2,7.8,0.0,NW,1.5,Changping,2015-06-04 02:00:00
19804,2015,6,4,3,24.0,33.0,7.0,18.0,400.0,96.0,25.1,998.8,8.6,0.0,WNW,1.5,Changping,2015-06-04 03:00:00
19805,2015,6,4,4,31.0,37.0,9.0,18.0,500.0,84.0,24.6,998.2,8.5,0.0,N,1.0,Changping,2015-06-04 04:00:00
19806,2015,6,4,5,32.0,34.0,6.0,29.0,400.0,82.0,25.1,997.9,7.7,0.0,W,1.5,Changping,2015-06-04 05:00:00
19807,2015,6,4,6,29.0,36.0,7.0,27.0,400.0,94.0,24.5,997.4,8.0,0.0,WSW,2.3,Changping,2015-06-04 06:00:00
19808,2015,6,4,7,30.0,49.0,6.0,28.0,500.0,89.0,23.5,997.0,9.5,0.0,NW,1.5,Changping,2015-06-04 07:00:00
19809,2015,6,4,8,35.0,78.0,5.0,34.0,500.0,79.0,22.0,997.6,12.0,0.0,WNW,2.1,Changping,2015-06-04 08:00:00
19810,2015,6,4,9,31.0,68.0,3.0,33.0,600.0,66.0,19.4,997.4,14.2,0.0,NNE,2.3,Changping,2015-06-04 09:00:00
19811,2015,6,4,10,25.0,45.0,2.0,16.0,600.0,65.0,18.5,997.0,15.7,0.0,NW,1.3,Changping,2015-06-04 10:00:00
19812,2015,6,4,11,25.8,45.2,2.1379310344827585,16.03448275862069,606.8965517241379,69.44827586206897,18.5,996.5,14.6,0.0,NNW,1.1,Changping,2015-06-04 11:00:00
19813,2015,6,4,12,26.6,45.4,2.2758620689655173,16.06896551724138,613.7931034482758,73.89655172413794,18.6,995.7,14.1,0.0,NNE,1.0,Changping,2015-06-04 12:00:00
19814,2015,6,4,13,27.4,45.6,2.413793103448276,16.103448275862068,620.6896551724138,78.34482758620689,18.3,994.6,15.4,0.0,SE,1.8,Changping,2015-06-04 13:00:00
19815,2015,6,4,14,28.2,45.8,2.5517241379310347,16.137931034482758,627.5862068965517,82.79310344827586,17.8,994.0,16.1,0.0,ESE,1.9,Changping,2015-06-04 14:00:00
19816,2015,6,4,15,29.0,46.0,2.689655172413793,16.17241379310345,634.4827586206897,87.24137931034483,18.0,993.8,16.0,0.0,S,1.6,Changping,2015-06-04 15:00:00
19817,2015,6,4,16,29.8,46.2,2.827586206896552,16.20689655172414,641.3793103448276,91.6896551724138,20.6,992.6,13.3,0.0,NW,1.5,Changping,2015-06-04 16:00:00
19818,2015,6,4,17,30.6,46.4,2.9655172413793105,16.24137931034483,648.2758620689655,96.13793103448276,22.7,991.9,11.1,0.0,W,1.9,Changping,2015-06-04 17:00:00
19819,2015,6,4,18,31.4,46.6,3.103448275862069,16.275862068965516,655.1724137931035,100.58620689655172,22.4,991.2,9.5,0.0,WNW,1.5,Changping,2015-06-04 18:00:00
19820,2015,6,4,19,32.2,46.8,3.2413793103448274,16.310344827586206,662.0689655172414,105.0344827586207,21.8,991.7,10.0,0.0,WNW,1.6,Changping,2015-06-04 19:00:00
19821,2015,6,4,20,33.0,47.0,3.3793103448275863,16.344827586206897,668.9655172413793,109.48275862068964,21.2,992.0,9.7,0.0,WNW,1.5,Changping,2015-06-04 20:00:00
19822,2015,6,4,21,33.8,47.2,3.5172413793103448,16.379310344827587,675.8620689655172,113.93103448275862,20.0,992.0,10.4,0.0,NW,2.1,Changping,2015-06-04 21:00:00
19823,2015,6,4,22,34.6,47.4,3.655172413793103,16.413793103448278,682.7586206896551,118.3793103448276,19.4,992.0,10.4,0.0,WNW,1.3,Changping,2015-06-04 22:00:00
19824,2015,6,4,23,35.4,47.6,3.793103448275862,16.448275862068964,689.6551724137931,122.82758620689654,19.7,991.8,10.1,0.0,NW,1.6,Changping,2015-06-04 23:00:00
19825,2015,6,5,0,36.2,47.8,3.931034482758621,16.482758620689655,696.551724137931,127.27586206896552,19.8,990.9,9.7,0.0,W,1.3,Changping,2015-06-05 00:00:00
19826,2015,6,5,1,37.0,48.0,4.068965517241379,16.517241379310345,703.448275862069,131.72413793103448,19.4,990.3,10.1,0.0,NNE,0.9,Changping,2015-06-05 01:00:00
19827,2015,6,5,2,37.8,48.2,4.206896551724138,16.551724137931036,710.3448275862069,136.17241379310343,18.6,990.0,10.9,0.0,N,1.4,Changping,2015-06-05 02:00:00
19828,2015,6,5,3,38.6,48.4,4.344827586206897,16.586206896551722,717.2413793103449,140.6206896551724,16.8,990.2,11.5,0.0,WNW,0.8,Changping,2015-06-05 03:00:00
19829,2015,6,5,4,39.4,48.6,4.482758620689655,16.620689655172413,724.1379310344828,145.0689655172414,16.0,989.9,11.6,0.0,ENE,0.7,Changping,2015-06-05 04:00:00
19830,2015,6,5,5,40.2,48.8,4.620689655172414,16.655172413793103,731.0344827586207,149.51724137931035,16.2,989.9,10.5,0.0,NNW,1.5,Changping,2015-06-05 05:00:00
19831,2015,6,5,6,41.0,49.0,4.758620689655173,16.689655172413794,737.9310344827586,153.9655172413793,17.2,990.0,10.6,0.0,NW,1.5,Changping,2015-06-05 06:00:00
19832,2015,6,5,7,41.8,49.2,4.896551724137931,16.724137931034484,744.8275862068965,158.41379310344826,19.5,990.2,10.8,0.0,NNW,0.8,Changping,2015-06-05 07:00:00
19833,2015,6,5,8,42.6,49.4,5.0344827586206895,16.75862068965517,751.7241379310344,52.0,20.8,990.2,13.2,0.0,E,1.1,Changping,2015-06-05 08:00:00
19834,2015,6,5,9,43.400000000000006,49.6,5.172413793103448,16.79310344827586,758.6206896551724,52.0,22.4,989.9,13.2,0.0,ESE,1.9,Changping,2015-06-05 09:00:00
